1000 	75.0% 	75.0%
1001 	75.0% 	75.0%
1002 	75.0% 	75.0%
1003 	75.0% 	75.0%
1004 	75.0% 	75.0%
1005 	75.0% 	75.0%
1006 	75.0% 	75.0%
1007 	75.0% 	75.0%
1008 	75.0% 	75.0%
1009 	75.0% 	75.0%
1010 	75.0% 	75.0%
1011 	75.0% 	75.0%
1012 	75.0% 	75.0%
1013 	75.0% 	75.0%
1014 	75.0% 	75.0%
1015 	75.0% 	75.0%
1016 	75.0% 	75.0%
1017 	75.0% 	75.0%
1018 	75.0% 	75.0%
1019 	75.0% 	75.0%
1020 	75.0% 	75.0%
1021 	75.0% 	75.0%
1022 	75.0% 	75.0%
1023 	75.0% 	75.0%
1024 	75.0% 	75.0%
1025 	75.0% 	75.0%
1026 	75.0% 	75.0%
1027 	75.0% 	75.0%
1028 	75.0% 	75.0%
1029 	75.0% 	75.0%
1030 	75.0% 	75.0%
1031 	75.0% 	75.0%
1032 	75.0% 	75.0%
1033 	75.0% 	100.0%
1034 	75.0% 	100.0%
1035 	75.0% 	100.0%
1036 	75.0% 	100.0%
1037 	75.0% 	100.0%
1038 	75.0% 	100.0%
1039 	75.0% 	100.0%
1040 	75.0% 	100.0%
1041 	75.0% 	100.0%
1042 	75.0% 	100.0%
1043 	75.0% 	100.0%
1044 	75.0% 	100.0%
1045 	75.0% 	100.0%
1046 	75.0% 	100.0%
1047 	75.0% 	100.0%
1048 	75.0% 	100.0%
1049 	75.0% 	100.0%
1050 	75.0% 	100.0%
1051 	75.0% 	100.0%
1052 	75.0% 	100.0%
1053 	75.0% 	100.0%
1054 	75.0% 	100.0%
1055 	75.0% 	100.0%
1056 	75.0% 	100.0%
1057 	75.0% 	100.0%
1058 	75.0% 	100.0%
1059 	75.0% 	100.0%
1060 	75.0% 	100.0%
1061 	75.0% 	100.0%
1062 	100.0% 	100.0%
1063 	100.0% 	100.0%
1064 	100.0% 	100.0%
1065 	100.0% 	100.0%
1066 	100.0% 	100.0%
1067 	100.0% 	100.0%
1068 	100.0% 	100.0%
1069 	100.0% 	100.0%
1070 	100.0% 	100.0%
1071 	100.0% 	100.0%
1072 	100.0% 	100.0%
1073 	100.0% 	100.0%
1074 	100.0% 	100.0%
1075 	100.0% 	100.0%
1076 	100.0% 	100.0%
1077 	100.0% 	100.0%
1078 	100.0% 	100.0%
1079 	100.0% 	100.0%
1080 	100.0% 	100.0%
1081 	100.0% 	100.0%
1082 	100.0% 	100.0%
1083 	100.0% 	100.0%
1084 	100.0% 	100.0%
1085 	100.0% 	100.0%
1086 	100.0% 	100.0%
1087 	100.0% 	100.0%
1088 	100.0% 	100.0%
1089 	100.0% 	100.0%
1090 	100.0% 	100.0%
1091 	100.0% 	100.0%
1092 	100.0% 	100.0%
1093 	100.0% 	100.0%
1094 	100.0% 	100.0%
1095 	100.0% 	100.0%
1096 	100.0% 	100.0%
1097 	100.0% 	100.0%
1098 	100.0% 	100.0%
1099 	100.0% 	100.0%
1100 	100.0% 	100.0%
1101 	100.0% 	100.0%
1102 	100.0% 	100.0%
1103 	100.0% 	100.0%
1104 	100.0% 	100.0%
1105 	100.0% 	100.0%
1106 	100.0% 	100.0%
1107 	100.0% 	100.0%
1108 	100.0% 	100.0%
1109 	100.0% 	100.0%
1110 	100.0% 	100.0%
1111 	100.0% 	100.0%
1112 	100.0% 	100.0%
1113 	100.0% 	100.0%
1114 	100.0% 	100.0%
1115 	100.0% 	100.0%
1116 	100.0% 	100.0%
1117 	100.0% 	100.0%
1118 	100.0% 	100.0%
1119 	100.0% 	100.0%
1120 	100.0% 	100.0%
1121 	100.0% 	100.0%
1122 	100.0% 	100.0%
1123 	100.0% 	100.0%
1124 	100.0% 	100.0%
1125 	100.0% 	100.0%
1126 	100.0% 	100.0%
1127 	100.0% 	100.0%
1128 	100.0% 	100.0%
1129 	100.0% 	100.0%
1130 	100.0% 	100.0%
1131 	100.0% 	100.0%
1132 	100.0% 	100.0%
1133 	100.0% 	100.0%
1134 	100.0% 	100.0%
1135 	100.0% 	100.0%
1136 	100.0% 	100.0%
1137 	100.0% 	100.0%
1138 	100.0% 	100.0%
1139 	100.0% 	100.0%
1140 	100.0% 	100.0%
1141 	100.0% 	100.0%
1142 	100.0% 	100.0%
1143 	100.0% 	100.0%
1144 	100.0% 	100.0%
1145 	100.0% 	100.0%
1146 	100.0% 	100.0%
1147 	100.0% 	100.0%
1148 	100.0% 	100.0%
1149 	100.0% 	100.0%
1150 	100.0% 	100.0%
1151 	100.0% 	100.0%
1152 	100.0% 	100.0%
1153 	100.0% 	100.0%
1154 	100.0% 	100.0%
1155 	100.0% 	100.0%
1156 	100.0% 	100.0%
1157 	100.0% 	100.0%
1158 	100.0% 	100.0%
1159 	100.0% 	100.0%
1160 	100.0% 	100.0%
1161 	100.0% 	100.0%
1162 	100.0% 	100.0%
1163 	100.0% 	100.0%
1164 	100.0% 	100.0%
1165 	100.0% 	100.0%
1166 	100.0% 	100.0%
1167 	100.0% 	100.0%
1168 	100.0% 	100.0%
1169 	100.0% 	100.0%
1170 	100.0% 	100.0%
1171 	100.0% 	100.0%
1172 	100.0% 	100.0%
1173 	100.0% 	100.0%
1174 	100.0% 	100.0%
1175 	100.0% 	100.0%
1176 	100.0% 	100.0%
1177 	100.0% 	100.0%
1178 	100.0% 	100.0%
1179 	100.0% 	100.0%
1180 	100.0% 	100.0%
1181 	100.0% 	100.0%
1182 	100.0% 	100.0%
1183 	100.0% 	100.0%
1184 	100.0% 	100.0%
1185 	100.0% 	100.0%
1186 	100.0% 	100.0%
1187 	100.0% 	100.0%
1188 	100.0% 	100.0%
1189 	100.0% 	100.0%
1190 	100.0% 	100.0%
1191 	100.0% 	100.0%
1192 	100.0% 	100.0%
1193 	100.0% 	100.0%
1194 	100.0% 	100.0%
1195 	100.0% 	100.0%
1196 	100.0% 	100.0%
1197 	100.0% 	100.0%
1198 	100.0% 	100.0%
1199 	100.0% 	100.0%
1200 	100.0% 	100.0%
1201 	100.0% 	100.0%
1202 	100.0% 	100.0%
1203 	100.0% 	100.0%
1204 	100.0% 	100.0%
1205 	100.0% 	100.0%
1206 	100.0% 	100.0%
1207 	100.0% 	100.0%
1208 	100.0% 	100.0%
1209 	100.0% 	100.0%
1210 	100.0% 	100.0%
1211 	100.0% 	100.0%
1212 	100.0% 	100.0%
1213 	100.0% 	100.0%
1214 	100.0% 	100.0%
1215 	100.0% 	100.0%
1216 	100.0% 	100.0%
1217 	100.0% 	100.0%
1218 	100.0% 	100.0%
1219 	100.0% 	100.0%
1220 	100.0% 	100.0%
1221 	100.0% 	100.0%
1222 	100.0% 	100.0%
1223 	100.0% 	100.0%
1224 	100.0% 	100.0%
1225 	100.0% 	100.0%
1226 	100.0% 	100.0%
1227 	100.0% 	100.0%
1228 	100.0% 	100.0%
1229 	100.0% 	100.0%
1230 	100.0% 	100.0%
1231 	100.0% 	100.0%
1232 	100.0% 	100.0%
1233 	100.0% 	100.0%
1234 	100.0% 	100.0%
1235 	100.0% 	100.0%
1236 	100.0% 	100.0%
1237 	100.0% 	100.0%
1238 	100.0% 	100.0%
1239 	100.0% 	100.0%
1240 	100.0% 	100.0%
1241 	100.0% 	100.0%
1242 	100.0% 	100.0%
1243 	100.0% 	100.0%
1244 	100.0% 	100.0%
1245 	100.0% 	100.0%
1246 	100.0% 	100.0%
1247 	100.0% 	100.0%
1248 	100.0% 	100.0%
1249 	100.0% 	100.0%
1250 	100.0% 	100.0%
1251 	100.0% 	100.0%
1252 	100.0% 	100.0%
1253 	100.0% 	100.0%
1254 	100.0% 	100.0%
1255 	100.0% 	100.0%
1256 	100.0% 	100.0%
1257 	100.0% 	100.0%
1258 	100.0% 	100.0%
1259 	100.0% 	100.0%
1260 	100.0% 	100.0%
1261 	100.0% 	100.0%
1262 	100.0% 	100.0%
1263 	100.0% 	100.0%
1264 	100.0% 	100.0%
1265 	100.0% 	100.0%
1266 	100.0% 	100.0%
1267 	100.0% 	100.0%
1268 	100.0% 	100.0%
1269 	100.0% 	100.0%
1270 	100.0% 	100.0%
1271 	100.0% 	100.0%
1272 	100.0% 	100.0%
1273 	100.0% 	100.0%
1274 	100.0% 	100.0%
1275 	100.0% 	100.0%
1276 	100.0% 	100.0%
1277 	100.0% 	100.0%
1278 	100.0% 	100.0%
1279 	100.0% 	100.0%
1280 	100.0% 	100.0%
1281 	100.0% 	100.0%
1282 	100.0% 	100.0%
1283 	100.0% 	100.0%
1284 	100.0% 	100.0%
1285 	100.0% 	100.0%
1286 	100.0% 	100.0%
1287 	100.0% 	100.0%
1288 	100.0% 	100.0%
1289 	100.0% 	100.0%
1290 	100.0% 	100.0%
1291 	100.0% 	100.0%
1292 	100.0% 	100.0%
1293 	100.0% 	100.0%
1294 	100.0% 	100.0%
1295 	100.0% 	100.0%
1296 	100.0% 	100.0%
1297 	100.0% 	100.0%
1298 	100.0% 	100.0%
1299 	100.0% 	100.0%
1300 	100.0% 	100.0%
1301 	100.0% 	100.0%
1302 	100.0% 	100.0%
1303 	100.0% 	100.0%
1304 	100.0% 	100.0%
1305 	100.0% 	100.0%
1306 	100.0% 	100.0%
1307 	100.0% 	100.0%
1308 	100.0% 	100.0%
1309 	100.0% 	100.0%
1310 	100.0% 	100.0%
1311 	100.0% 	100.0%
1312 	100.0% 	100.0%
1313 	100.0% 	100.0%
1314 	100.0% 	100.0%
1315 	100.0% 	100.0%
1316 	100.0% 	100.0%
1317 	100.0% 	100.0%
1318 	100.0% 	100.0%
1319 	100.0% 	100.0%
1320 	100.0% 	100.0%
1321 	100.0% 	100.0%
1322 	100.0% 	100.0%
1323 	100.0% 	100.0%
1324 	100.0% 	100.0%
1325 	100.0% 	100.0%
1326 	100.0% 	100.0%
1327 	100.0% 	100.0%
1328 	100.0% 	100.0%
1329 	100.0% 	100.0%
1330 	100.0% 	100.0%
1331 	100.0% 	100.0%
1332 	100.0% 	100.0%
1333 	100.0% 	100.0%
1334 	100.0% 	100.0%
1335 	100.0% 	100.0%
1336 	100.0% 	100.0%
1337 	100.0% 	100.0%
1338 	100.0% 	100.0%
1339 	100.0% 	100.0%
1340 	100.0% 	100.0%
1341 	100.0% 	100.0%
1342 	100.0% 	100.0%
1343 	100.0% 	100.0%
1344 	100.0% 	100.0%
1345 	100.0% 	100.0%
1346 	100.0% 	100.0%
1347 	100.0% 	100.0%
1348 	100.0% 	100.0%
1349 	100.0% 	100.0%
1350 	100.0% 	100.0%
1351 	100.0% 	100.0%
1352 	100.0% 	100.0%
1353 	100.0% 	100.0%
1354 	100.0% 	100.0%
1355 	100.0% 	100.0%
1356 	100.0% 	100.0%
1357 	100.0% 	100.0%
1358 	100.0% 	100.0%
1359 	100.0% 	100.0%
1360 	100.0% 	100.0%
1361 	100.0% 	100.0%
1362 	100.0% 	100.0%
1363 	100.0% 	100.0%
1364 	100.0% 	100.0%
1365 	100.0% 	100.0%
1366 	100.0% 	100.0%
1367 	100.0% 	100.0%
1368 	100.0% 	100.0%
1369 	100.0% 	100.0%
1370 	100.0% 	100.0%
1371 	100.0% 	100.0%
1372 	100.0% 	100.0%
1373 	100.0% 	100.0%
1374 	100.0% 	100.0%
1375 	100.0% 	100.0%
1376 	100.0% 	100.0%
1377 	100.0% 	100.0%
1378 	100.0% 	100.0%
1379 	100.0% 	100.0%
1380 	100.0% 	100.0%
1381 	100.0% 	100.0%
1382 	100.0% 	100.0%
1383 	100.0% 	100.0%
1384 	100.0% 	100.0%
1385 	100.0% 	100.0%
1386 	100.0% 	100.0%
1387 	100.0% 	100.0%
1388 	100.0% 	100.0%
1389 	100.0% 	100.0%
1390 	100.0% 	100.0%
1391 	100.0% 	100.0%
1392 	100.0% 	100.0%
1393 	100.0% 	100.0%
1394 	100.0% 	100.0%
1395 	100.0% 	100.0%
1396 	100.0% 	100.0%
1397 	100.0% 	100.0%
1398 	100.0% 	100.0%
1399 	100.0% 	100.0%
1400 	100.0% 	100.0%
1401 	100.0% 	100.0%
1402 	100.0% 	100.0%
1403 	100.0% 	100.0%
1404 	100.0% 	100.0%
1405 	100.0% 	100.0%
1406 	100.0% 	100.0%
1407 	100.0% 	100.0%
1408 	100.0% 	100.0%
1409 	100.0% 	100.0%
1410 	100.0% 	100.0%
1411 	100.0% 	100.0%
1412 	100.0% 	100.0%
1413 	100.0% 	100.0%
1414 	100.0% 	100.0%
1415 	100.0% 	100.0%
1416 	100.0% 	100.0%
1417 	100.0% 	100.0%
1418 	100.0% 	100.0%
1419 	100.0% 	100.0%
1420 	100.0% 	100.0%
1421 	100.0% 	100.0%
1422 	100.0% 	100.0%
1423 	100.0% 	100.0%
1424 	100.0% 	100.0%
1425 	100.0% 	100.0%
1426 	100.0% 	100.0%
1427 	100.0% 	100.0%
1428 	100.0% 	100.0%
1429 	100.0% 	100.0%
1430 	100.0% 	100.0%
1431 	100.0% 	100.0%
1432 	100.0% 	100.0%
1433 	100.0% 	100.0%
1434 	100.0% 	100.0%
1435 	100.0% 	100.0%
1436 	100.0% 	100.0%
1437 	100.0% 	100.0%
1438 	100.0% 	100.0%
1439 	100.0% 	100.0%
1440 	100.0% 	100.0%
1441 	100.0% 	100.0%
1442 	100.0% 	100.0%
1443 	100.0% 	100.0%
1444 	100.0% 	100.0%
1445 	100.0% 	100.0%
1446 	100.0% 	100.0%
1447 	100.0% 	100.0%
1448 	100.0% 	100.0%
1449 	100.0% 	100.0%
1450 	100.0% 	100.0%
1451 	100.0% 	100.0%
1452 	100.0% 	100.0%
1453 	100.0% 	100.0%
1454 	100.0% 	100.0%
1455 	100.0% 	100.0%
1456 	100.0% 	100.0%
1457 	100.0% 	100.0%
1458 	100.0% 	100.0%
1459 	100.0% 	100.0%
1460 	100.0% 	100.0%
1461 	100.0% 	100.0%
1462 	100.0% 	100.0%
1463 	100.0% 	100.0%
1464 	100.0% 	100.0%
1465 	100.0% 	100.0%
1466 	100.0% 	100.0%
1467 	100.0% 	100.0%
1468 	100.0% 	100.0%
1469 	100.0% 	100.0%
1470 	100.0% 	100.0%
1471 	100.0% 	100.0%
1472 	100.0% 	100.0%
1473 	100.0% 	100.0%
1474 	100.0% 	100.0%
1475 	100.0% 	100.0%
1476 	100.0% 	100.0%
1477 	100.0% 	100.0%
1478 	100.0% 	100.0%
1479 	100.0% 	100.0%
1480 	100.0% 	100.0%
1481 	100.0% 	100.0%
1482 	100.0% 	100.0%
1483 	100.0% 	100.0%
1484 	100.0% 	100.0%
1485 	100.0% 	100.0%
1486 	100.0% 	100.0%
1487 	100.0% 	100.0%
1488 	100.0% 	100.0%
1489 	100.0% 	100.0%
1490 	100.0% 	100.0%
1491 	100.0% 	100.0%
1492 	100.0% 	100.0%
1493 	100.0% 	100.0%
1494 	100.0% 	100.0%
1495 	100.0% 	100.0%
1496 	100.0% 	100.0%
1497 	100.0% 	100.0%
1498 	100.0% 	100.0%
1499 	100.0% 	100.0%
1500 	100.0% 	100.0%
1501 	100.0% 	100.0%
1502 	100.0% 	100.0%
1503 	100.0% 	100.0%
1504 	100.0% 	100.0%
1505 	100.0% 	100.0%
1506 	100.0% 	100.0%
1507 	100.0% 	100.0%
1508 	100.0% 	100.0%
1509 	100.0% 	100.0%
1510 	100.0% 	100.0%
1511 	100.0% 	100.0%
1512 	100.0% 	100.0%
1513 	100.0% 	100.0%
1514 	100.0% 	100.0%
1515 	100.0% 	100.0%
1516 	100.0% 	100.0%
1517 	100.0% 	100.0%
1518 	100.0% 	100.0%
1519 	100.0% 	100.0%
1520 	100.0% 	100.0%
1521 	100.0% 	100.0%
1522 	100.0% 	100.0%
1523 	100.0% 	100.0%
1524 	100.0% 	100.0%
1525 	100.0% 	100.0%
1526 	100.0% 	100.0%
1527 	100.0% 	100.0%
1528 	100.0% 	100.0%
1529 	100.0% 	100.0%
1530 	100.0% 	100.0%
1531 	100.0% 	100.0%
1532 	100.0% 	100.0%
1533 	100.0% 	100.0%
1534 	100.0% 	100.0%
1535 	100.0% 	100.0%
1536 	100.0% 	100.0%
1537 	100.0% 	100.0%
1538 	100.0% 	100.0%
1539 	100.0% 	100.0%
1540 	100.0% 	100.0%
1541 	100.0% 	100.0%
1542 	100.0% 	100.0%
1543 	100.0% 	100.0%
1544 	100.0% 	100.0%
1545 	100.0% 	100.0%
1546 	100.0% 	100.0%
1547 	100.0% 	100.0%
1548 	100.0% 	100.0%
1549 	100.0% 	100.0%
1550 	100.0% 	100.0%
1551 	100.0% 	100.0%
1552 	100.0% 	100.0%
1553 	100.0% 	100.0%
1554 	100.0% 	100.0%
1555 	100.0% 	100.0%
1556 	100.0% 	100.0%
1557 	100.0% 	100.0%
1558 	100.0% 	100.0%
1559 	100.0% 	100.0%
1560 	100.0% 	100.0%
1561 	100.0% 	100.0%
1562 	100.0% 	100.0%
1563 	100.0% 	100.0%
1564 	100.0% 	100.0%
1565 	100.0% 	100.0%
1566 	100.0% 	100.0%
1567 	100.0% 	100.0%
1568 	100.0% 	100.0%
1569 	100.0% 	100.0%
1570 	100.0% 	100.0%
1571 	100.0% 	100.0%
1572 	100.0% 	100.0%
1573 	100.0% 	100.0%
1574 	100.0% 	100.0%
1575 	100.0% 	100.0%
1576 	100.0% 	100.0%
1577 	100.0% 	100.0%
1578 	100.0% 	100.0%
1579 	100.0% 	100.0%
1580 	100.0% 	100.0%
1581 	100.0% 	100.0%
1582 	100.0% 	100.0%
1583 	100.0% 	100.0%
1584 	100.0% 	100.0%
1585 	100.0% 	100.0%
1586 	100.0% 	100.0%
1587 	100.0% 	100.0%
1588 	100.0% 	100.0%
1589 	100.0% 	100.0%
1590 	100.0% 	100.0%
1591 	100.0% 	100.0%
1592 	100.0% 	100.0%
1593 	100.0% 	100.0%
1594 	100.0% 	100.0%
1595 	100.0% 	100.0%
1596 	100.0% 	100.0%
1597 	100.0% 	100.0%
1598 	100.0% 	100.0%
1599 	100.0% 	100.0%
1600 	100.0% 	100.0%
1601 	100.0% 	100.0%
1602 	100.0% 	100.0%
1603 	100.0% 	100.0%
1604 	100.0% 	100.0%
1605 	100.0% 	100.0%
1606 	100.0% 	100.0%
1607 	100.0% 	100.0%
1608 	100.0% 	100.0%
1609 	100.0% 	100.0%
1610 	100.0% 	100.0%
1611 	100.0% 	100.0%
1612 	100.0% 	100.0%
1613 	100.0% 	100.0%
1614 	100.0% 	100.0%
1615 	100.0% 	100.0%
1616 	100.0% 	100.0%
1617 	100.0% 	100.0%
1618 	100.0% 	100.0%
1619 	100.0% 	100.0%
1620 	100.0% 	100.0%
1621 	100.0% 	100.0%
1622 	100.0% 	100.0%
1623 	100.0% 	100.0%
1624 	100.0% 	100.0%
1625 	100.0% 	100.0%
1626 	100.0% 	100.0%
1627 	100.0% 	100.0%
1628 	100.0% 	100.0%
1629 	100.0% 	100.0%
1630 	100.0% 	100.0%
1631 	100.0% 	100.0%
1632 	100.0% 	100.0%
1633 	100.0% 	100.0%
1634 	100.0% 	100.0%
1635 	100.0% 	100.0%
1636 	100.0% 	100.0%
1637 	100.0% 	100.0%
1638 	100.0% 	100.0%
1639 	100.0% 	100.0%
1640 	100.0% 	100.0%
1641 	100.0% 	100.0%
1642 	100.0% 	100.0%
1643 	100.0% 	100.0%
1644 	100.0% 	100.0%
1645 	100.0% 	100.0%
1646 	100.0% 	100.0%
1647 	100.0% 	100.0%
1648 	100.0% 	100.0%
1649 	100.0% 	100.0%
1650 	100.0% 	100.0%
1651 	100.0% 	100.0%
1652 	100.0% 	100.0%
1653 	100.0% 	100.0%
1654 	100.0% 	100.0%
1655 	100.0% 	100.0%
1656 	100.0% 	100.0%
1657 	100.0% 	100.0%
1658 	100.0% 	100.0%
1659 	100.0% 	100.0%
1660 	100.0% 	100.0%
1661 	100.0% 	100.0%
1662 	100.0% 	100.0%
1663 	100.0% 	100.0%
1664 	100.0% 	100.0%
1665 	100.0% 	100.0%
1666 	100.0% 	100.0%
1667 	100.0% 	100.0%
1668 	100.0% 	100.0%
1669 	100.0% 	100.0%
1670 	100.0% 	100.0%
1671 	100.0% 	100.0%
1672 	100.0% 	100.0%
1673 	100.0% 	100.0%
1674 	100.0% 	100.0%
1675 	100.0% 	100.0%
1676 	100.0% 	100.0%
1677 	100.0% 	100.0%
1678 	100.0% 	100.0%
1679 	100.0% 	100.0%
1680 	100.0% 	100.0%
1681 	100.0% 	100.0%
1682 	100.0% 	100.0%
1683 	100.0% 	100.0%
1684 	100.0% 	100.0%
1685 	100.0% 	100.0%
1686 	100.0% 	100.0%
1687 	100.0% 	100.0%
1688 	100.0% 	100.0%
1689 	100.0% 	100.0%
1690 	100.0% 	100.0%
1691 	100.0% 	100.0%
1692 	100.0% 	100.0%
1693 	100.0% 	100.0%
1694 	100.0% 	100.0%
1695 	100.0% 	100.0%
1696 	100.0% 	100.0%
1697 	100.0% 	100.0%
1698 	100.0% 	100.0%
1699 	100.0% 	100.0%
1700 	100.0% 	100.0%
1701 	100.0% 	100.0%
1702 	100.0% 	100.0%
1703 	100.0% 	100.0%
1704 	100.0% 	100.0%
1705 	100.0% 	100.0%
1706 	100.0% 	100.0%
1707 	100.0% 	100.0%
1708 	100.0% 	100.0%
1709 	100.0% 	100.0%
1710 	100.0% 	100.0%
1711 	100.0% 	100.0%
1712 	100.0% 	100.0%
1713 	100.0% 	100.0%
1714 	100.0% 	100.0%
1715 	100.0% 	100.0%
1716 	100.0% 	100.0%
1717 	100.0% 	100.0%
1718 	100.0% 	100.0%
1719 	100.0% 	100.0%
1720 	100.0% 	100.0%
1721 	100.0% 	100.0%
1722 	100.0% 	100.0%
1723 	100.0% 	100.0%
1724 	100.0% 	100.0%
1725 	100.0% 	100.0%
1726 	100.0% 	100.0%
1727 	100.0% 	100.0%
1728 	100.0% 	100.0%
1729 	100.0% 	100.0%
1730 	100.0% 	100.0%
1731 	100.0% 	100.0%
1732 	100.0% 	100.0%
1733 	100.0% 	100.0%
1734 	100.0% 	100.0%
1735 	100.0% 	100.0%
1736 	100.0% 	100.0%
1737 	100.0% 	100.0%
1738 	100.0% 	100.0%
1739 	100.0% 	100.0%
1740 	100.0% 	100.0%
1741 	100.0% 	100.0%
1742 	100.0% 	100.0%
1743 	100.0% 	100.0%
1744 	100.0% 	100.0%
1745 	100.0% 	100.0%
1746 	100.0% 	100.0%
1747 	100.0% 	100.0%
1748 	100.0% 	100.0%
1749 	100.0% 	100.0%
1750 	100.0% 	100.0%
1751 	100.0% 	100.0%
1752 	100.0% 	100.0%
1753 	100.0% 	100.0%
1754 	100.0% 	100.0%
1755 	100.0% 	100.0%
1756 	100.0% 	100.0%
1757 	100.0% 	100.0%
1758 	100.0% 	100.0%
1759 	100.0% 	100.0%
1760 	100.0% 	100.0%
1761 	100.0% 	100.0%
1762 	100.0% 	100.0%
1763 	100.0% 	100.0%
1764 	100.0% 	100.0%
1765 	100.0% 	100.0%
1766 	100.0% 	100.0%
1767 	100.0% 	100.0%
1768 	100.0% 	100.0%
1769 	100.0% 	100.0%
1770 	100.0% 	100.0%
1771 	100.0% 	100.0%
1772 	100.0% 	100.0%
1773 	100.0% 	100.0%
1774 	100.0% 	100.0%
1775 	100.0% 	100.0%
1776 	100.0% 	100.0%
1777 	100.0% 	100.0%
1778 	100.0% 	100.0%
1779 	100.0% 	100.0%
1780 	100.0% 	100.0%
1781 	100.0% 	100.0%
1782 	100.0% 	100.0%
1783 	100.0% 	100.0%
1784 	100.0% 	100.0%
1785 	100.0% 	100.0%
1786 	100.0% 	100.0%
1787 	100.0% 	100.0%
1788 	100.0% 	100.0%
1789 	100.0% 	100.0%
1790 	100.0% 	100.0%
1791 	100.0% 	100.0%
1792 	100.0% 	100.0%
1793 	100.0% 	100.0%
1794 	100.0% 	100.0%
1795 	100.0% 	100.0%
1796 	100.0% 	100.0%
1797 	100.0% 	100.0%
1798 	100.0% 	100.0%
1799 	100.0% 	100.0%
1800 	100.0% 	100.0%
1801 	100.0% 	100.0%
1802 	100.0% 	100.0%
1803 	100.0% 	100.0%
1804 	100.0% 	100.0%
1805 	100.0% 	100.0%
1806 	100.0% 	100.0%
1807 	100.0% 	100.0%
1808 	100.0% 	100.0%
1809 	100.0% 	100.0%
1810 	100.0% 	100.0%
1811 	100.0% 	100.0%
1812 	100.0% 	100.0%
1813 	100.0% 	100.0%
1814 	100.0% 	100.0%
1815 	100.0% 	100.0%
1816 	100.0% 	100.0%
1817 	100.0% 	100.0%
1818 	100.0% 	100.0%
1819 	100.0% 	100.0%
1820 	100.0% 	100.0%
1821 	100.0% 	100.0%
1822 	100.0% 	100.0%
1823 	100.0% 	100.0%
1824 	100.0% 	100.0%
1825 	100.0% 	100.0%
1826 	100.0% 	100.0%
1827 	100.0% 	100.0%
1828 	100.0% 	100.0%
1829 	100.0% 	100.0%
1830 	100.0% 	100.0%
1831 	100.0% 	100.0%
1832 	100.0% 	100.0%
1833 	100.0% 	100.0%
1834 	100.0% 	100.0%
1835 	100.0% 	100.0%
1836 	100.0% 	100.0%
1837 	100.0% 	100.0%
1838 	100.0% 	100.0%
1839 	100.0% 	100.0%
1840 	100.0% 	100.0%
1841 	100.0% 	100.0%
1842 	100.0% 	100.0%
1843 	100.0% 	100.0%
1844 	100.0% 	100.0%
1845 	100.0% 	100.0%
1846 	100.0% 	100.0%
1847 	100.0% 	100.0%
1848 	100.0% 	100.0%
1849 	100.0% 	100.0%
1850 	100.0% 	100.0%
1851 	100.0% 	100.0%
1852 	100.0% 	100.0%
1853 	100.0% 	100.0%
1854 	100.0% 	100.0%
1855 	100.0% 	100.0%
1856 	100.0% 	100.0%
1857 	100.0% 	100.0%
1858 	100.0% 	100.0%
1859 	100.0% 	100.0%
1860 	100.0% 	100.0%
1861 	100.0% 	100.0%
1862 	100.0% 	100.0%
1863 	100.0% 	100.0%
1864 	100.0% 	100.0%
1865 	100.0% 	100.0%
1866 	100.0% 	100.0%
1867 	100.0% 	100.0%
1868 	100.0% 	100.0%
1869 	100.0% 	100.0%
1870 	100.0% 	100.0%
1871 	100.0% 	100.0%
1872 	100.0% 	100.0%
1873 	100.0% 	100.0%
1874 	100.0% 	100.0%
1875 	100.0% 	100.0%
1876 	100.0% 	100.0%
1877 	100.0% 	100.0%
1878 	100.0% 	100.0%
1879 	100.0% 	100.0%
1880 	100.0% 	100.0%
1881 	100.0% 	100.0%
1882 	100.0% 	100.0%
1883 	100.0% 	100.0%
1884 	100.0% 	100.0%
1885 	100.0% 	100.0%
1886 	100.0% 	100.0%
1887 	100.0% 	100.0%
1888 	100.0% 	100.0%
1889 	100.0% 	100.0%
1890 	100.0% 	100.0%
1891 	100.0% 	100.0%
1892 	100.0% 	100.0%
1893 	100.0% 	100.0%
1894 	100.0% 	100.0%
1895 	100.0% 	100.0%
1896 	100.0% 	100.0%
1897 	100.0% 	100.0%
1898 	100.0% 	100.0%
1899 	100.0% 	100.0%
1900 	100.0% 	100.0%
1901 	100.0% 	100.0%
1902 	100.0% 	100.0%
1903 	100.0% 	100.0%
1904 	100.0% 	100.0%
1905 	100.0% 	100.0%
1906 	100.0% 	100.0%
1907 	100.0% 	100.0%
1908 	100.0% 	100.0%
1909 	100.0% 	100.0%
1910 	100.0% 	100.0%
1911 	100.0% 	100.0%
1912 	100.0% 	100.0%
1913 	100.0% 	100.0%
1914 	100.0% 	100.0%
1915 	100.0% 	100.0%
1916 	100.0% 	100.0%
1917 	100.0% 	100.0%
1918 	100.0% 	100.0%
1919 	100.0% 	100.0%
1920 	100.0% 	100.0%
1921 	100.0% 	100.0%
1922 	100.0% 	100.0%
1923 	100.0% 	100.0%
1924 	100.0% 	100.0%
1925 	100.0% 	100.0%
1926 	100.0% 	100.0%
1927 	100.0% 	100.0%
1928 	100.0% 	100.0%
1929 	100.0% 	100.0%
1930 	100.0% 	100.0%
1931 	100.0% 	100.0%
1932 	100.0% 	100.0%
